,0,1,2,3
242,120.881804,31.247716,120.894304,31.235216
243,120.881804,31.235216,120.894304,31.222716
244,120.881804,31.222716,120.894304,31.210216
245,120.881804,31.210216,120.894304,31.197716
246,120.881804,31.197716,120.894304,31.185216
247,120.881804,31.185216,120.894304,31.172716
248,120.881804,31.172716,120.894304,31.160216
249,120.881804,31.160216,120.894304,31.147716
250,120.881804,31.147716,120.894304,31.135216
251,120.881804,31.135216,120.894304,31.122716
252,120.881804,31.122716,120.894304,31.110216
253,120.881804,31.110216,120.894304,31.097716
254,120.881804,31.097716,120.894304,31.085216
255,120.881804,31.085216,120.894304,31.072716
256,120.881804,31.072716,120.894304,31.060216
257,120.881804,31.060216,120.894304,31.047716
258,120.881804,31.047716,120.894304,31.035216
259,120.881804,31.035216,120.894304,31.022716
260,120.881804,31.022716,120.894304,31.010216
261,120.881804,31.010216,120.894304,30.997716
262,120.881804,30.997716,120.894304,30.985216
263,120.881804,30.985216,120.894304,30.972716
264,120.881804,30.972716,120.894304,30.960216
265,120.881804,30.960216,120.894304,30.947716
266,120.881804,30.947716,120.894304,30.935216
267,120.881804,30.935216,120.894304,30.922716
268,120.881804,30.922716,120.894304,30.910216
269,120.881804,30.910216,120.894304,30.897716
270,120.881804,30.897716,120.894304,30.885216
271,120.881804,30.885216,120.894304,30.872716
272,120.881804,30.872716,120.894304,30.860216
273,120.881804,30.860216,120.894304,30.847716
274,120.881804,30.847716,120.894304,30.835216
275,120.881804,30.835216,120.894304,30.822716
276,120.881804,30.822716,120.894304,30.810216
277,120.881804,30.810216,120.894304,30.797716
278,120.881804,30.797716,120.894304,30.785216
279,120.881804,30.785216,120.894304,30.772716
280,120.881804,30.772716,120.894304,30.760216
281,120.881804,30.760216,120.894304,30.747716
282,120.881804,30.747716,120.894304,30.735216
283,120.881804,30.735216,120.894304,30.722716
284,120.881804,30.722716,120.894304,30.710216
285,120.881804,30.710216,120.894304,30.697716
286,120.881804,30.697716,120.894304,30.685216
287,120.881804,30.685216,120.894304,30.675593
288,120.894304,31.872716,120.906804,31.860216
289,120.894304,31.860216,120.906804,31.847716
290,120.894304,31.847716,120.906804,31.835216
291,120.894304,31.835216,120.906804,31.822716
292,120.894304,31.822716,120.906804,31.810216
293,120.894304,31.810216,120.906804,31.797716
294,120.894304,31.797716,120.906804,31.785216
295,120.894304,31.785216,120.906804,31.772716
296,120.894304,31.772716,120.906804,31.760216
297,120.894304,31.760216,120.906804,31.747716
298,120.894304,31.747716,120.906804,31.735216
299,120.894304,31.735216,120.906804,31.722716
300,120.894304,31.722716,120.906804,31.710216
301,120.894304,31.710216,120.906804,31.697716
302,120.894304,31.697716,120.906804,31.685216
303,120.894304,31.685216,120.906804,31.672716
304,120.894304,31.672716,120.906804,31.660216
305,120.894304,31.660216,120.906804,31.647716
306,120.894304,31.647716,120.906804,31.635216
307,120.894304,31.635216,120.906804,31.622716
308,120.894304,31.622716,120.906804,31.610216
309,120.894304,31.610216,120.906804,31.597716
310,120.894304,31.597716,120.906804,31.585216
311,120.894304,31.585216,120.906804,31.572716
312,120.894304,31.572716,120.906804,31.560216
313,120.894304,31.560216,120.906804,31.547716
314,120.894304,31.547716,120.906804,31.535216
315,120.894304,31.535216,120.906804,31.522716
316,120.894304,31.522716,120.906804,31.510216
317,120.894304,31.510216,120.906804,31.497716
318,120.894304,31.497716,120.906804,31.485216
319,120.894304,31.485216,120.906804,31.472716
320,120.894304,31.472716,120.906804,31.460216
321,120.894304,31.460216,120.906804,31.447716
322,120.894304,31.447716,120.906804,31.435216
323,120.894304,31.435216,120.906804,31.422716
324,120.894304,31.422716,120.906804,31.410216
325,120.894304,31.410216,120.906804,31.397716
326,120.894304,31.397716,120.906804,31.385216
327,120.894304,31.385216,120.906804,31.372716
328,120.894304,31.372716,120.906804,31.360216
329,120.894304,31.360216,120.906804,31.347716
330,120.894304,31.347716,120.906804,31.335216
331,120.894304,31.335216,120.906804,31.322716
332,120.894304,31.322716,120.906804,31.310216
333,120.894304,31.310216,120.906804,31.297716
334,120.894304,31.297716,120.906804,31.285216
335,120.894304,31.285216,120.906804,31.272716
336,120.894304,31.272716,120.906804,31.260216
337,120.894304,31.260216,120.906804,31.247716
338,120.894304,31.247716,120.906804,31.235216
339,120.894304,31.235216,120.906804,31.222716
340,120.894304,31.222716,120.906804,31.210216
341,120.894304,31.210216,120.906804,31.197716
342,120.894304,31.197716,120.906804,31.185216
343,120.894304,31.185216,120.906804,31.172716
344,120.894304,31.172716,120.906804,31.160216
345,120.894304,31.160216,120.906804,31.147716
346,120.894304,31.147716,120.906804,31.135216
347,120.894304,31.135216,120.906804,31.122716
348,120.894304,31.122716,120.906804,31.110216
349,120.894304,31.110216,120.906804,31.097716
350,120.894304,31.097716,120.906804,31.085216
351,120.894304,31.085216,120.906804,31.072716
352,120.894304,31.072716,120.906804,31.060216
353,120.894304,31.060216,120.906804,31.047716
354,120.894304,31.047716,120.906804,31.035216
355,120.894304,31.035216,120.906804,31.022716
356,120.894304,31.022716,120.906804,31.010216
357,120.894304,31.010216,120.906804,30.997716
358,120.894304,30.997716,120.906804,30.985216
359,120.894304,30.985216,120.906804,30.972716
360,120.894304,30.972716,120.906804,30.960216
361,120.894304,30.960216,120.906804,30.947716
362,120.894304,30.947716,120.906804,30.935216
363,120.894304,30.935216,120.906804,30.922716
364,120.894304,30.922716,120.906804,30.910216
365,120.894304,30.910216,120.906804,30.897716
366,120.894304,30.897716,120.906804,30.885216
367,120.894304,30.885216,120.906804,30.872716
368,120.894304,30.872716,120.906804,30.860216
369,120.894304,30.860216,120.906804,30.847716
370,120.894304,30.847716,120.906804,30.835216
371,120.894304,30.835216,120.906804,30.822716
372,120.894304,30.822716,120.906804,30.810216
373,120.894304,30.810216,120.906804,30.797716
374,120.894304,30.797716,120.906804,30.785216
375,120.894304,30.785216,120.906804,30.772716
376,120.894304,30.772716,120.906804,30.760216
377,120.894304,30.760216,120.906804,30.747716
378,120.894304,30.747716,120.906804,30.735216
379,120.894304,30.735216,120.906804,30.722716
380,120.894304,30.722716,120.906804,30.710216
381,120.894304,30.710216,120.906804,30.697716
382,120.894304,30.697716,120.906804,30.685216
383,120.894304,30.685216,120.906804,30.675593
384,120.906804,31.872716,120.919304,31.860216
385,120.906804,31.860216,120.919304,31.847716
386,120.906804,31.847716,120.919304,31.835216
387,120.906804,31.835216,120.919304,31.822716
388,120.906804,31.822716,120.919304,31.810216
389,120.906804,31.810216,120.919304,31.797716
390,120.906804,31.797716,120.919304,31.785216
391,120.906804,31.785216,120.919304,31.772716
392,120.906804,31.772716,120.919304,31.760216
393,120.906804,31.760216,120.919304,31.747716
394,120.906804,31.747716,120.919304,31.735216
395,120.906804,31.735216,120.919304,31.722716
396,120.906804,31.722716,120.919304,31.710216
397,120.906804,31.710216,120.919304,31.697716
398,120.906804,31.697716,120.919304,31.685216
399,120.906804,31.685216,120.919304,31.672716
400,120.906804,31.672716,120.919304,31.660216
401,120.906804,31.660216,120.919304,31.647716
402,120.906804,31.647716,120.919304,31.635216
403,120.906804,31.635216,120.919304,31.622716
404,120.906804,31.622716,120.919304,31.610216
405,120.906804,31.610216,120.919304,31.597716
406,120.906804,31.597716,120.919304,31.585216
407,120.906804,31.585216,120.919304,31.572716
408,120.906804,31.572716,120.919304,31.560216
409,120.906804,31.560216,120.919304,31.547716
410,120.906804,31.547716,120.919304,31.535216
411,120.906804,31.535216,120.919304,31.522716
412,120.906804,31.522716,120.919304,31.510216
413,120.906804,31.510216,120.919304,31.497716
414,120.906804,31.497716,120.919304,31.485216
415,120.906804,31.485216,120.919304,31.472716
416,120.906804,31.472716,120.919304,31.460216
417,120.906804,31.460216,120.919304,31.447716
418,120.906804,31.447716,120.919304,31.435216
419,120.906804,31.435216,120.919304,31.422716
420,120.906804,31.422716,120.919304,31.410216
421,120.906804,31.410216,120.919304,31.397716
422,120.906804,31.397716,120.919304,31.385216
423,120.906804,31.385216,120.919304,31.372716
424,120.906804,31.372716,120.919304,31.360216
425,120.906804,31.360216,120.919304,31.347716
426,120.906804,31.347716,120.919304,31.335216
427,120.906804,31.335216,120.919304,31.322716
428,120.906804,31.322716,120.919304,31.310216
429,120.906804,31.310216,120.919304,31.297716
430,120.906804,31.297716,120.919304,31.285216
431,120.906804,31.285216,120.919304,31.272716
432,120.906804,31.272716,120.919304,31.260216
433,120.906804,31.260216,120.919304,31.247716
434,120.906804,31.247716,120.919304,31.235216
435,120.906804,31.235216,120.919304,31.222716
436,120.906804,31.222716,120.919304,31.210216
437,120.906804,31.210216,120.919304,31.197716
438,120.906804,31.197716,120.919304,31.185216
439,120.906804,31.185216,120.919304,31.172716
440,120.906804,31.172716,120.919304,31.160216
441,120.906804,31.160216,120.919304,31.147716
442,120.906804,31.147716,120.919304,31.135216
443,120.906804,31.135216,120.919304,31.122716
444,120.906804,31.122716,120.919304,31.110216
445,120.906804,31.110216,120.919304,31.097716
446,120.906804,31.097716,120.919304,31.085216
447,120.906804,31.085216,120.919304,31.072716
448,120.906804,31.072716,120.919304,31.060216
449,120.906804,31.060216,120.919304,31.047716
450,120.906804,31.047716,120.919304,31.035216
451,120.906804,31.035216,120.919304,31.022716
452,120.906804,31.022716,120.919304,31.010216
453,120.906804,31.010216,120.919304,30.997716
454,120.906804,30.997716,120.919304,30.985216
455,120.906804,30.985216,120.919304,30.972716
456,120.906804,30.972716,120.919304,30.960216
457,120.906804,30.960216,120.919304,30.947716
458,120.906804,30.947716,120.919304,30.935216
459,120.906804,30.935216,120.919304,30.922716
460,120.906804,30.922716,120.919304,30.910216
461,120.906804,30.910216,120.919304,30.897716
462,120.906804,30.897716,120.919304,30.885216
463,120.906804,30.885216,120.919304,30.872716
464,120.906804,30.872716,120.919304,30.860216
465,120.906804,30.860216,120.919304,30.847716
466,120.906804,30.847716,120.919304,30.835216
467,120.906804,30.835216,120.919304,30.822716
468,120.906804,30.822716,120.919304,30.810216
469,120.906804,30.810216,120.919304,30.797716
470,120.906804,30.797716,120.919304,30.785216
471,120.906804,30.785216,120.919304,30.772716
472,120.906804,30.772716,120.919304,30.760216
473,120.906804,30.760216,120.919304,30.747716
474,120.906804,30.747716,120.919304,30.735216
475,120.906804,30.735216,120.919304,30.722716
476,120.906804,30.722716,120.919304,30.710216
477,120.906804,30.710216,120.919304,30.697716
478,120.906804,30.697716,120.919304,30.685216
479,120.906804,30.685216,120.919304,30.675593
480,120.919304,31.872716,120.931804,31.860216
481,120.919304,31.860216,120.931804,31.847716
482,120.919304,31.847716,120.931804,31.835216
483,120.919304,31.835216,120.931804,31.822716
484,120.919304,31.822716,120.931804,31.810216
485,120.919304,31.810216,120.931804,31.797716
486,120.919304,31.797716,120.931804,31.785216
487,120.919304,31.785216,120.931804,31.772716
488,120.919304,31.772716,120.931804,31.760216
489,120.919304,31.760216,120.931804,31.747716
490,120.919304,31.747716,120.931804,31.735216
491,120.919304,31.735216,120.931804,31.722716
492,120.919304,31.722716,120.931804,31.710216
493,120.919304,31.710216,120.931804,31.697716
494,120.919304,31.697716,120.931804,31.685216
495,120.919304,31.685216,120.931804,31.672716
496,120.919304,31.672716,120.931804,31.660216
497,120.919304,31.660216,120.931804,31.647716
498,120.919304,31.647716,120.931804,31.635216
499,120.919304,31.635216,120.931804,31.622716
500,120.919304,31.622716,120.931804,31.610216
501,120.919304,31.610216,120.931804,31.597716
502,120.919304,31.597716,120.931804,31.585216
503,120.919304,31.585216,120.931804,31.572716
504,120.919304,31.572716,120.931804,31.560216
505,120.919304,31.560216,120.931804,31.547716
506,120.919304,31.547716,120.931804,31.535216
507,120.919304,31.535216,120.931804,31.522716
508,120.919304,31.522716,120.931804,31.510216
509,120.919304,31.510216,120.931804,31.497716
510,120.919304,31.497716,120.931804,31.485216
511,120.919304,31.485216,120.931804,31.472716
512,120.919304,31.472716,120.931804,31.460216
513,120.919304,31.460216,120.931804,31.447716
514,120.919304,31.447716,120.931804,31.435216
515,120.919304,31.435216,120.931804,31.422716
516,120.919304,31.422716,120.931804,31.410216
517,120.919304,31.410216,120.931804,31.397716
518,120.919304,31.397716,120.931804,31.385216
519,120.919304,31.385216,120.931804,31.372716
520,120.919304,31.372716,120.931804,31.360216
521,120.919304,31.360216,120.931804,31.347716
522,120.919304,31.347716,120.931804,31.335216
523,120.919304,31.335216,120.931804,31.322716
524,120.919304,31.322716,120.931804,31.310216
525,120.919304,31.310216,120.931804,31.297716
526,120.919304,31.297716,120.931804,31.285216
527,120.919304,31.285216,120.931804,31.272716
528,120.919304,31.272716,120.931804,31.260216
529,120.919304,31.260216,120.931804,31.247716
530,120.919304,31.247716,120.931804,31.235216
531,120.919304,31.235216,120.931804,31.222716
532,120.919304,31.222716,120.931804,31.210216
533,120.919304,31.210216,120.931804,31.197716
534,120.919304,31.197716,120.931804,31.185216
535,120.919304,31.185216,120.931804,31.172716
536,120.919304,31.172716,120.931804,31.160216
537,120.919304,31.160216,120.931804,31.147716
538,120.919304,31.147716,120.931804,31.135216
539,120.919304,31.135216,120.931804,31.122716
540,120.919304,31.122716,120.931804,31.110216
541,120.919304,31.110216,120.931804,31.097716
542,120.919304,31.097716,120.931804,31.085216
543,120.919304,31.085216,120.931804,31.072716
544,120.919304,31.072716,120.931804,31.060216
545,120.919304,31.060216,120.931804,31.047716
546,120.919304,31.047716,120.931804,31.035216
547,120.919304,31.035216,120.931804,31.022716
548,120.919304,31.022716,120.931804,31.010216
549,120.919304,31.010216,120.931804,30.997716
550,120.919304,30.997716,120.931804,30.985216
551,120.919304,30.985216,120.931804,30.972716
552,120.919304,30.972716,120.931804,30.960216
553,120.919304,30.960216,120.931804,30.947716
554,120.919304,30.947716,120.931804,30.935216
555,120.919304,30.935216,120.931804,30.922716
556,120.919304,30.922716,120.931804,30.910216
557,120.919304,30.910216,120.931804,30.897716
558,120.919304,30.897716,120.931804,30.885216
559,120.919304,30.885216,120.931804,30.872716
560,120.919304,30.872716,120.931804,30.860216
561,120.919304,30.860216,120.931804,30.847716
562,120.919304,30.847716,120.931804,30.835216
563,120.919304,30.835216,120.931804,30.822716
564,120.919304,30.822716,120.931804,30.810216
565,120.919304,30.810216,120.931804,30.797716
566,120.919304,30.797716,120.931804,30.785216
567,120.919304,30.785216,120.931804,30.772716
568,120.919304,30.772716,120.931804,30.760216
569,120.919304,30.760216,120.931804,30.747716
570,120.919304,30.747716,120.931804,30.735216
571,120.919304,30.735216,120.931804,30.722716
572,120.919304,30.722716,120.931804,30.710216
573,120.919304,30.710216,120.931804,30.697716
574,120.919304,30.697716,120.931804,30.685216
575,120.919304,30.685216,120.931804,30.675593
576,120.931804,31.872716,120.944304,31.860216
577,120.931804,31.860216,120.944304,31.847716
578,120.931804,31.847716,120.944304,31.835216
579,120.931804,31.835216,120.944304,31.822716
580,120.931804,31.822716,120.944304,31.810216
581,120.931804,31.810216,120.944304,31.797716
582,120.931804,31.797716,120.944304,31.785216
583,120.931804,31.785216,120.944304,31.772716
584,120.931804,31.772716,120.944304,31.760216
585,120.931804,31.760216,120.944304,31.747716
586,120.931804,31.747716,120.944304,31.735216
587,120.931804,31.735216,120.944304,31.722716
588,120.931804,31.722716,120.944304,31.710216
589,120.931804,31.710216,120.944304,31.697716
590,120.931804,31.697716,120.944304,31.685216
591,120.931804,31.685216,120.944304,31.672716
592,120.931804,31.672716,120.944304,31.660216
593,120.931804,31.660216,120.944304,31.647716
594,120.931804,31.647716,120.944304,31.635216
595,120.931804,31.635216,120.944304,31.622716
596,120.931804,31.622716,120.944304,31.610216
597,120.931804,31.610216,120.944304,31.597716
598,120.931804,31.597716,120.944304,31.585216
599,120.931804,31.585216,120.944304,31.572716
600,120.931804,31.572716,120.944304,31.560216
601,120.931804,31.560216,120.944304,31.547716
602,120.931804,31.547716,120.944304,31.535216
603,120.931804,31.535216,120.944304,31.522716
604,120.931804,31.522716,120.944304,31.510216
605,120.931804,31.510216,120.944304,31.497716
606,120.931804,31.497716,120.944304,31.485216
607,120.931804,31.485216,120.944304,31.472716
608,120.931804,31.472716,120.944304,31.460216
609,120.931804,31.460216,120.944304,31.447716
610,120.931804,31.447716,120.944304,31.435216
611,120.931804,31.435216,120.944304,31.422716
612,120.931804,31.422716,120.944304,31.410216
613,120.931804,31.410216,120.944304,31.397716
614,120.931804,31.397716,120.944304,31.385216
615,120.931804,31.385216,120.944304,31.372716
616,120.931804,31.372716,120.944304,31.360216
617,120.931804,31.360216,120.944304,31.347716
618,120.931804,31.347716,120.944304,31.335216
619,120.931804,31.335216,120.944304,31.322716
620,120.931804,31.322716,120.944304,31.310216
621,120.931804,31.310216,120.944304,31.297716
622,120.931804,31.297716,120.944304,31.285216
623,120.931804,31.285216,120.944304,31.272716
624,120.931804,31.272716,120.944304,31.260216
625,120.931804,31.260216,120.944304,31.247716
626,120.931804,31.247716,120.944304,31.235216
627,120.931804,31.235216,120.944304,31.222716
628,120.931804,31.222716,120.944304,31.210216
629,120.931804,31.210216,120.944304,31.197716
630,120.931804,31.197716,120.944304,31.185216
631,120.931804,31.185216,120.944304,31.172716
632,120.931804,31.172716,120.944304,31.160216
633,120.931804,31.160216,120.944304,31.147716
634,120.931804,31.147716,120.944304,31.135216
